flight_id,ticket_id,airline_name_id,flight_number_id
23939,23939,5,1215
23940,23940,5,1217
23941,23941,5,1216
23942,23942,5,1221
23943,23943,5,1129
23944,23944,5,1151
23945,23945,1,1205
23946,23946,3,1087
23947,23947,3,1083
23948,23948,5,1060
23949,23949,6,1133
23950,23950,6,1127
23951,23951,3,1109
23952,23952,3,122
23953,23953,5,1228
23954,23954,5,1229
23955,23955,6,1062
23956,23956,3,1109
23957,23957,6,1127
23958,23958,3,1068
23959,23959,3,122
23960,23960,6,1082
23961,23961,1,950
23962,23962,5,1223
23963,23963,6,1140
23964,23964,1,1202
23965,23965,5,1151
23966,23966,5,1060
23967,23967,5,1216
23968,23968,5,1220
23969,23969,5,1119
23970,23970,2,1218
23971,23971,3,1136
23972,23972,6,1138
23973,23973,3,1083
23974,23974,3,1109
23975,23975,3,1101
23976,23976,6,1082
23977,23977,6,1138
23978,23978,6,1138
23979,23979,3,1109
23980,23980,3,1109
23981,23981,2,1051
23982,23982,2,1051
23983,23983,2,1064
23984,23984,5,997
23985,23985,5,1227
23986,23986,6,827
23987,23987,4,1212
23988,23988,1,1205
23989,23989,5,1220
23990,23990,5,1217
23991,23991,5,1215
23992,23992,5,1221
23993,23993,5,1151
23994,23994,5,1229
23995,23995,5,1228
23996,23996,3,1136
23997,23997,3,1087
23998,23998,3,1101
23999,23999,6,1133
24000,24000,3,122
24001,24001,6,1107
24002,24002,6,1079
24003,24003,6,1146
24004,24004,3,1068
24005,24005,6,1127
24006,24006,4,21
24007,24007,5,1086
24008,24008,5,1086
24009,24009,6,1148
24010,24010,6,1082
24011,24011,3,1109
24012,24012,5,1147
24013,24013,3,122
24014,24014,3,1109
24015,24015,3,1109
24016,24016,3,1109
24017,24017,2,1219
24018,24018,2,1104
24019,24019,2,1111
24020,24020,2,1111
24021,24021,5,1220
24022,24022,5,1216
24023,24023,5,1222
24024,24024,2,1053
24025,24025,5,1110
24026,24026,5,1074
24027,24027,5,1215
24028,24028,3,1080
24029,24029,6,1138
24030,24030,6,1062
24031,24031,6,1061
24032,24032,3,122
24033,24033,5,1119
24034,24034,5,1060
24035,24035,3,1136
24036,24036,6,1095
24037,24037,2,1051
24038,24038,3,122
24039,24039,3,122
24040,24040,6,1079
24041,24041,3,1109
24042,24042,2,1111
24043,24043,5,1119
24044,24044,5,1221
24045,24045,5,1106
24046,24046,5,1216
24047,24047,5,1215
24048,24048,5,1217
24049,24049,5,1228
24050,24050,2,1051
24051,24051,3,1087
24052,24052,5,1229
24053,24053,5,1129
24054,24054,3,1087
24055,24055,3,1109
24056,24056,6,1133
24057,24057,6,1138
24058,24058,1,1118
24059,24059,6,1148
24060,24060,3,1109
24061,24061,3,1068
24062,24062,6,1061
24063,24063,3,1109
24064,24064,2,1104
24065,24065,6,1095
24066,24066,6,1095
24067,24067,6,1095
24068,24068,3,1109
24069,24069,2,1219
24070,24070,2,1111
24071,24071,2,1155
24072,24072,2,1230
24073,24073,2,1052
24074,24074,5,1074
24075,24075,5,1067
24076,24076,5,1081
24077,24077,5,1067
24078,24078,5,1067
24079,24079,6,1107
24080,24080,5,1086
24081,24081,5,1110
24082,24082,5,1067
24083,24083,3,1136
24084,24084,3,1080
24085,24085,5,1060
24086,24086,3,1087
24087,24087,1,1118
24088,24088,3,1101
24089,24089,3,1136
24090,24090,6,1061
24091,24091,2,1103
24092,24092,6,1079
24093,24093,6,1094
24094,24094,4,1212
24095,24095,3,1109
24096,24096,2,1104
24097,24097,6,1094
24098,24098,6,1061
24099,24099,2,1104
24100,24100,6,1079
24101,24101,6,1079
24102,24102,3,1109
24103,24103,2,1230
24104,24104,1,950
24105,24105,1,1202
24106,24106,5,1223
24107,24107,5,1220
24108,24108,5,1215
24109,24109,5,1060
24110,24110,3,1080
24111,24111,4,1139
24112,24112,3,1080
24113,24113,5,1086
24114,24114,3,1136
24115,24115,3,1101
24116,24116,5,1086
24117,24117,6,1146
24118,24118,6,1133
24119,24119,5,1081
24120,24120,6,1146
24121,24121,6,1148
24122,24122,6,1138
24123,24123,6,1062
24124,24124,2,1103
24125,24125,3,1136
24126,24126,3,1101
24127,24127,4,1055
24128,24128,3,1109
24129,24129,6,1082
24130,24130,6,1138
24131,24131,6,1061
24132,24132,3,122
24133,24133,3,1109
24134,24134,2,1111
24135,24135,2,1104
24136,24136,2,1159
24137,24137,2,1219
24138,24138,4,1168
24139,24139,4,1164
24140,24140,1,1205
24141,24141,5,1228
24142,24142,5,1129
24143,24143,3,1109
24144,24144,2,1104
24145,24145,4,1167
24146,24146,6,1061
24147,24147,3,1083
24148,24148,3,1109
24149,24149,3,1109
24150,24150,4,1206
24151,24151,5,1217
24152,24152,2,1104
24153,24153,3,1068
24154,24154,6,1138
24155,24155,3,122
24156,24156,3,1109
24157,24157,6,1095
24158,24158,3,122
24159,24159,3,1109
24160,24160,6,1095
24161,24161,3,1109
24162,24162,5,1215
24163,24163,5,1228
24164,24164,2,1051
24165,24165,5,1060
24166,24166,6,1146
24167,24167,6,1107
24168,24168,3,122
24169,24169,6,1107
24170,24170,6,1146
24171,24171,4,1055
24172,24172,6,1146
24173,24173,6,1146
24174,24174,5,1060
24175,24175,4,21
24176,24176,3,122
24177,24177,6,1094
24178,24178,6,1127
24179,24179,6,1061
24180,24180,6,1094
24181,24181,6,1127
24182,24182,3,122
24183,24183,3,1109
24184,24184,2,1159
24185,24185,2,1103
24186,24186,5,1223
24187,24187,5,1217
24188,24188,4,1164
24189,24189,3,1083
24190,24190,4,1162
24191,24191,3,1068
24192,24192,1,1202
24193,24193,6,1138
24194,24194,6,1082
24195,24195,3,1109
24196,24196,6,1062
24197,24197,6,1094
24198,24198,6,1094
24199,24199,6,1095
24200,24200,6,1079
24201,24201,6,1133
24202,24202,3,1109
24203,24203,2,1230
24204,24204,2,1051
24205,24205,2,1218
24206,24206,2,1104
24207,24207,1,1224
24208,24208,1,1225
24209,24209,1,1199
24210,24210,1,950
24211,24211,2,1159
24212,24212,2,1103
24213,24213,2,1104
24214,24214,6,1107
24215,24215,6,1146
24216,24216,5,1217
24217,24217,5,1221
24218,24218,5,1222
24219,24219,4,1162
24220,24220,5,1229
24221,24221,3,1087
24222,24222,3,1080
24223,24223,6,1133
24224,24224,6,1146
24225,24225,3,1083
24226,24226,3,1136
24227,24227,3,1101
24228,24228,6,1138
24229,24229,5,1060
24230,24230,6,1095
24231,24231,3,1068
24232,24232,3,1083
24233,24233,6,1095
24234,24234,6,1062
24235,24235,6,1082
24236,24236,6,1095
24237,24237,6,1146
24238,24238,6,1079
24239,24239,6,1146
24240,24240,6,1062
24241,24241,6,1061
24242,24242,6,1094
24243,24243,6,1061
24244,24244,3,1109
24245,24245,2,1131
24246,24246,5,1069
24247,24247,2,915
24248,24248,2,1051
24249,24249,6,827
24250,24250,4,1168
24251,24251,2,1052
24252,24252,2,1053
24253,24253,4,1141
24254,24254,4,1139
24255,24255,4,1162
24256,24256,5,1169
24257,24257,6,1107
24258,24258,2,1064
24259,24259,2,1230
24260,24260,1,1201
24261,24261,1,1118
24262,24262,5,1119
24263,24263,1,1202
24264,24264,2,1159
24265,24265,2,1103
24266,24266,3,1087
24267,24267,4,1164
24268,24268,4,1167
24269,24269,4,1097
24270,24270,5,1086
24271,24271,4,1055
24272,24272,3,1083
24273,24273,3,1080
24274,24274,6,1082
24275,24275,6,1095
24276,24276,6,1095
24277,24277,3,1136
24278,24278,3,1136
24279,24279,6,1095
24280,24280,6,1107
24281,24281,3,1109
24282,24282,6,1107
24283,24283,6,1062
24284,24284,6,1061
24285,24285,6,1094
24286,24286,3,122
24287,24287,3,1109
24288,24288,3,122
24289,24289,3,1109
24290,24290,3,122
24291,24291,3,1068
24292,24292,3,1109
24293,24293,3,1101
24294,24294,6,1095
24295,24295,6,1061
24296,24296,6,1094
24297,24297,5,1060
24298,24298,5,1220
24299,24299,6,1094
24300,24300,6,1079
24301,24301,6,1133
24302,24302,6,1133
24303,24303,6,1133
24304,24304,3,1109
24305,24305,6,1140
24306,24306,2,915
24307,24307,5,1223
24308,24308,5,1069
24309,24309,5,1119
24310,24310,2,1052
24311,24311,1,1108
24312,24312,2,1230
24313,24313,6,1138
24314,24314,4,1164
24315,24315,4,1167
24316,24316,6,1079
24317,24317,6,1094
24318,24318,4,1055
24319,24319,6,1082
24320,24320,6,1094
24321,24321,3,1109
24322,24322,6,1133
24323,24323,6,1133
24324,24324,6,1061
24325,24325,3,1109
24326,24326,3,1109
24327,24327,6,1061
24328,24328,3,1109
24329,24329,6,1094
24330,24330,6,1062
24331,24331,6,1146
24332,24332,6,1061
24333,24333,3,122
24334,24334,5,1074
24335,24335,5,1151
24336,24336,6,1133
24337,24337,3,1080
24338,24338,5,1215
24339,24339,1,1202
24340,24340,3,1068
24341,24341,3,1109
24342,24342,5,997
24343,24343,5,1213
24344,24344,4,1141
24345,24345,4,1139
24346,24346,2,1052
24347,24347,5,1227
24348,24348,2,1064
24349,24349,5,1214
24350,24350,5,1220
24351,24351,4,1162
24352,24352,4,1164
24353,24353,5,1119
24354,24354,5,1169
24355,24355,5,1217
24356,24356,5,1215
24357,24357,5,1228
24358,24358,5,1229
24359,24359,5,1129
24360,24360,6,1107
24361,24361,6,1127
24362,24362,1,1205
24363,24363,1,1226
24364,24364,6,1133
24365,24365,6,1133
24366,24366,3,1080
24367,24367,6,1079
24368,24368,3,1087
24369,24369,6,1127
24370,24370,6,1094
24371,24371,3,1109
24372,24372,6,1094
24373,24373,6,1127
24374,24374,3,122
24375,24375,3,1109
24376,24376,6,1095
24377,24377,6,1127
24378,24378,3,122
24379,24379,3,1109
24380,24380,3,1101
24381,24381,3,122
24382,24382,3,1109
24383,24383,5,1223
24384,24384,5,1217
24385,24385,4,1162
24386,24386,6,1133
24387,24387,5,1203
24388,24388,5,1086
24389,24389,2,1104
24390,24390,1,1202
24391,24391,5,1086
24392,24392,6,1138
24393,24393,3,1083
24394,24394,3,1080
24395,24395,4,1055
24396,24396,5,1074
24397,24397,3,1087
24398,24398,5,1123
24399,24399,3,122
24400,24400,6,1138
24401,24401,6,1062
24402,24402,3,1068
24403,24403,6,1062
24404,24404,4,1160
24405,24405,4,21
24406,24406,3,1109
24407,24407,5,1215
24408,24408,5,1228
24409,24409,5,1229
24410,24410,4,1164
24411,24411,5,1203
24412,24412,6,1146
24413,24413,6,1133
24414,24414,5,1217
24415,24415,5,1086
24416,24416,6,1079
24417,24417,1,1205
24418,24418,5,1074
24419,24419,3,122
24420,24420,6,827
24421,24421,3,122
24422,24422,3,122
24423,24423,6,1094
24424,24424,4,21
24425,24425,3,1109
24426,24426,4,1164
24427,24427,4,1162
24428,24428,6,1133
24429,24429,5,1086
24430,24430,5,1169
24431,24431,6,1138
24432,24432,6,1082
24433,24433,6,1133
24434,24434,6,1082
24435,24435,6,1079
24436,24436,6,1062
24437,24437,6,1062
24438,24438,6,1095
24439,24439,6,1079
24440,24440,6,1138
24441,24441,4,21
24442,24442,3,1109
24443,24443,6,1133
24444,24444,5,1129
24445,24445,6,1138
24446,24446,3,1109
24447,24447,3,1109
24448,24448,3,1136
24449,24449,3,1101
24450,24450,6,1094
24451,24451,6,1061
24452,24452,3,122
24453,24453,3,122
24454,24454,6,1138
24455,24455,5,1220
24456,24456,5,1129
24457,24457,5,1203
24458,24458,5,1169
24459,24459,5,1169
24460,24460,3,1083
24461,24461,5,1151
24462,24462,6,1095
24463,24463,3,1109
24464,24464,3,1101
24465,24465,3,1101
24466,24466,6,1079
24467,24467,3,122
24468,24468,6,1140
24469,24469,6,1146
24470,24470,5,1215
24471,24471,5,1217
24472,24472,2,1104
24473,24473,6,1079
24474,24474,6,1082
24475,24475,6,1094
24476,24476,6,1094
24477,24477,6,1146
24478,24478,6,1061
24479,24479,3,1109
24480,24480,5,1151
24481,24481,3,1083
24482,24482,5,1081
24483,24483,3,122
24484,24484,3,122
24485,24485,3,122
24486,24486,3,122
24487,24487,3,122
24488,24488,4,21
24489,24489,3,1109
24490,24490,3,122
24491,24491,6,1061
24492,24492,6,1061
24493,24493,6,827
24494,24494,3,1109
24495,24495,6,1082
24496,24496,4,1206
24497,24497,3,1109
24498,24498,2,1104
24499,24499,6,1061
24500,24500,6,1061
24501,24501,4,21
24502,24502,6,1133
24503,24503,6,1079
24504,24504,6,1138
24505,24505,6,1146
24506,24506,5,1081
24507,24507,6,1138
24508,24508,4,21
24509,24509,5,1069
24510,24510,6,1133
24511,24511,6,1133
24512,24512,5,1086
24513,24513,5,1119
24514,24514,6,1107
24515,24515,5,1169
24516,24516,5,1215
24517,24517,5,1123
24518,24518,3,1109
24519,24519,6,1094
24520,24520,3,1068
24521,24521,6,1062
24522,24522,6,1079
24523,24523,3,122
24524,24524,6,827
24525,24525,3,1109
24526,24526,4,21
24527,24527,5,1069
24528,24528,2,1219
24529,24529,5,1119
24530,24530,1,1199
24531,24531,5,1151
24532,24532,5,1123
24533,24533,5,1129
24534,24534,5,1113
24535,24535,5,1110
24536,24536,5,1074
24537,24537,5,1106
24538,24538,1,1201
24539,24539,5,1217
24540,24540,1,950
24541,24541,4,1162
24542,24542,5,1203
24543,24543,5,1086
24544,24544,6,1146
24545,24545,5,1147
24546,24546,5,1067
24547,24547,5,1060
24548,24548,5,1216
24549,24549,5,1221
24550,24550,5,1222
24551,24551,5,1169
24552,24552,6,1133
24553,24553,5,1215
24554,24554,1,1118
24555,24555,5,1216
24556,24556,5,1221
24557,24557,5,1060
24558,24558,5,1081
24559,24559,4,1132
24560,24560,3,1109
24561,24561,2,1104
24562,24562,4,1160
24563,24563,3,1109
24564,24564,3,122
24565,24565,1,1202
24566,24566,4,1092
24567,24567,2,1104
24568,24568,6,1094
24569,24569,4,1077
24570,24570,3,1109
24571,24571,4,1212
24572,24572,5,1203
24573,24573,5,1119
24574,24574,2,1219
24575,24575,5,1069
24576,24576,4,1162
24577,24577,1,1205
24578,24578,5,1215
24579,24579,5,1228
24580,24580,2,1219
24581,24581,5,1086
24582,24582,6,827
24583,24583,5,1217
24584,24584,5,1081
24585,24585,6,1079
24586,24586,5,1169
24587,24587,5,1060
24588,24588,4,1212
24589,24589,1,1226
24590,24590,4,1160
24591,24591,1,1108
24592,24592,3,1109
24593,24593,5,1169
24594,24594,5,1060
24595,24595,5,1216
24596,24596,5,1222
24597,24597,5,1081
24598,24598,5,1123
24599,24599,6,1138
24600,24600,4,1077
24601,24601,5,1081
24602,24602,5,1069
24603,24603,5,1169
24604,24604,5,1221
24605,24605,2,1051
24606,24606,5,1147
24607,24607,4,21
24608,24608,3,1109
24609,24609,5,1203
24610,24610,5,1086
24611,24611,5,1119
24612,24612,5,1069
24613,24613,5,1151
24614,24614,5,1106
24615,24615,5,1081
24616,24616,4,1162
24617,24617,5,1113
24618,24618,5,1067
24619,24619,5,1129
24620,24620,5,1110
24621,24621,6,1062
24622,24622,5,1074
24623,24623,6,1062
24624,24624,4,1160
24625,24625,5,1123
24626,24626,1,1202
24627,24627,6,1138
24628,24628,6,1079
24629,24629,5,1147
24630,24630,3,1109
24631,24631,5,1203
24632,24632,6,1146
24633,24633,5,1147
24634,24634,5,1060
24635,24635,5,1216
24636,24636,5,1221
24637,24637,4,1160
24638,24638,6,1138
24639,24639,5,1074
24640,24640,6,1094
24641,24641,5,1119
24642,24642,5,1081
24643,24643,2,1103
24644,24644,6,827
24645,24645,6,1082
24646,24646,5,1123
24647,24647,5,1147
24648,24648,1,1118
24649,24649,6,1095
24650,24650,6,1082
24651,24651,4,21
24652,24652,3,1109
24653,24653,5,1151
24654,24654,5,1215
24655,24655,5,1169
24656,24656,5,1081
24657,24657,5,1086
24658,24658,5,1110
24659,24659,6,1107
24660,24660,6,1146
24661,24661,5,1074
24662,24662,4,1160
24663,24663,3,122
24664,24664,3,1068
24665,24665,5,1123
24666,24666,3,1109
24667,24667,5,1086
24668,24668,1,1199
24669,24669,1,950
24670,24670,5,1081
24671,24671,1,1201
24672,24672,1,1205
24673,24673,5,1123
24674,24674,3,1109
24675,24675,4,21
24676,24676,5,1169
24677,24677,5,1203
24678,24678,5,1086
24679,24679,5,1086
24680,24680,5,1119
24681,24681,5,1086
24682,24682,5,1086
24683,24683,6,1079
24684,24684,5,1229
24685,24685,1,1205
24686,24686,2,1104
24687,24687,5,1067
24688,24688,5,1203
24689,24689,5,1220
24690,24690,5,1067
24691,24691,5,1074
24692,24692,5,1203
24693,24693,5,1110
24694,24694,6,1061
24695,24695,6,1094
24696,24696,6,1079
24697,24697,5,1208
24698,24698,6,1192
24699,24699,5,1187
24700,24700,5,1176
24701,24701,5,1231
24702,24702,5,1137
24703,24703,5,1177
24704,24704,5,1143
24705,24705,2,1232
24706,24706,2,1233
24707,24707,2,1053
24708,24708,6,953
24709,24709,5,1211
24710,24710,5,1234
24711,24711,6,953
24712,24712,5,1234
24713,24713,3,122
24714,24714,6,1095
24715,24715,6,1095
24716,24716,3,122
24717,24717,3,1109
24718,24718,4,21
24719,24719,6,1193
24720,24720,5,1234
24721,24721,6,1095
24722,24722,6,1079
24723,24723,6,1095
24724,24724,6,1095
24725,24725,6,1094
24726,24726,6,953
24727,24727,2,1104
24728,24728,4,1097
24729,24729,6,1079
24730,24730,6,1193
24731,24731,3,1087
24732,24732,3,1083
24733,24733,3,1080
24734,24734,4,21
24735,24735,2,1053
24736,24736,5,1235
24737,24737,5,1213
24738,24738,5,1203
24739,24739,5,1086
24740,24740,5,1213
24741,24741,6,1061
24742,24742,6,1061
24743,24743,5,1214
24744,24744,3,1068
24745,24745,6,1095
24746,24746,6,1082
24747,24747,6,1095
24748,24748,3,1087
24749,24749,5,1081
24750,24750,5,1074
24751,24751,5,1106
24752,24752,3,1087
24753,24753,3,1068
24754,24754,6,1061
24755,24755,5,1124
24756,24756,6,1062
24757,24757,5,1215
24758,24758,5,1215
24759,24759,5,1069
24760,24760,2,1219
24761,24761,5,1067
24762,24762,5,1086
24763,24763,3,1080
24764,24764,3,1080
24765,24765,5,1119
24766,24766,5,1113
24767,24767,5,1098
24768,24768,5,1067
24769,24769,6,1079
24770,24770,2,1053
24771,24771,4,1092
24772,24772,5,1105
24773,24773,5,1098
24774,24774,5,1100
24775,24775,5,1197
24776,24776,5,1063
24777,24777,5,1106
24778,24778,3,1101
24779,24779,3,1101
24780,24780,1,1118
24781,24781,5,1151
24782,24782,3,1101
24783,24783,6,1079
24784,24784,5,1105
24785,24785,3,1101
24786,24786,6,1061
24787,24787,6,1094
24788,24788,6,1094
24789,24789,5,1236
24790,24790,5,1203
24791,24791,3,1101
24792,24792,5,1081
24793,24793,6,1061
24794,24794,5,1081
24795,24795,5,1116
24796,24796,5,1237
24797,24797,3,1109
24798,24798,5,1075
24799,24799,3,1109
24800,24800,5,1075
24801,24801,5,1151
24802,24802,3,1109
24803,24803,5,1215
24804,24804,5,1220
24805,24805,5,1215
24806,24806,5,1220
24807,24807,6,827
24808,24808,5,1090
24809,24809,3,1083
24810,24810,3,1083
24811,24811,3,1080
24812,24812,5,1220
24813,24813,6,1107
24814,24814,3,1080
24815,24815,5,1235
24816,24816,5,1110
24817,24817,2,1053
24818,24818,3,1080
24819,24819,5,1074
24820,24820,3,1080
24821,24821,5,1067
24822,24822,5,1105
24823,24823,4,1162
24824,24824,5,1105
24825,24825,5,1119
24826,24826,6,1095
24827,24827,6,1094
24828,24828,6,1089
24829,24829,5,1100
24830,24830,5,1067
24831,24831,6,1138
24832,24832,5,1236
24833,24833,6,1140
24834,24834,5,1090
24835,24835,5,1237
24836,24836,6,1062
24837,24837,5,1116
24838,24838,3,1109
24839,24839,5,1086
24840,24840,1,1238
24841,24841,5,1151
24842,24842,5,1081
24843,24843,5,1113
24844,24844,5,1098
24845,24845,5,1105
24846,24846,3,1109
24847,24847,5,1075
24848,24848,5,1075
24849,24849,5,1081
24850,24850,3,1068
24851,24851,5,1220
24852,24852,3,1080
24853,24853,5,1215
24854,24854,5,1220
24855,24855,3,1083
24856,24856,3,1083
24857,24857,2,1052
24858,24858,2,1131
24859,24859,5,1119
24860,24860,4,1162
24861,24861,5,1203
24862,24862,6,1127
24863,24863,3,1087
24864,24864,5,1214
24865,24865,5,1086
24866,24866,5,1074
24867,24867,5,1220
24868,24868,3,1083
24869,24869,5,1227
24870,24870,6,1127
24871,24871,1,1239
24872,24872,5,1215
24873,24873,5,1059
24874,24874,5,1122
24875,24875,5,1100
24876,24876,1,1238
24877,24877,5,1105
24878,24878,5,1065
24879,24879,5,1124
24880,24880,5,1106
24881,24881,5,1125
24882,24882,5,1075
24883,24883,5,1081
24884,24884,3,1101
24885,24885,5,1110
24886,24886,5,1151
24887,24887,5,1237
24888,24888,5,1081
24889,24889,5,1151
24890,24890,6,1095
24891,24891,5,1228
24892,24892,3,1080
24893,24893,3,1080
24894,24894,1,1239
24895,24895,4,1162
24896,24896,5,1119
24897,24897,5,1113
24898,24898,5,1086
24899,24899,5,1113
24900,24900,1,1238
24901,24901,5,1067
24902,24902,6,1140
24903,24903,6,1140
24904,24904,5,1090
24905,24905,5,1137
24906,24906,5,1151
24907,24907,3,1083
24908,24908,5,1151
24909,24909,5,1220
24910,24910,6,1138
24911,24911,5,1220
24912,24912,6,1138
24913,24913,5,1075
24914,24914,6,1107
24915,24915,5,1081
24916,24916,3,122
24917,24917,3,1136
24918,24918,5,1237
24919,24919,5,1081
24920,24920,6,1082
24921,24921,3,1080
24922,24922,3,122
24923,24923,3,1080
24924,24924,5,1215
24925,24925,2,1064
24926,24926,1,1238
24927,24927,5,1119
24928,24928,6,1133
24929,24929,5,1203
24930,24930,5,1086
24931,24931,5,1220
24932,24932,6,1089
24933,24933,6,827
24934,24934,5,1227
24935,24935,5,997
24936,24936,5,1135
24937,24937,5,1220
24938,24938,5,1213
24939,24939,5,1090
24940,24940,5,997
24941,24941,5,1081
24942,24942,5,1215
24943,24943,5,1137
24944,24944,5,1215
24945,24945,5,1081
24946,24946,5,1074
24947,24947,6,1127
24948,24948,6,1079
24949,24949,5,1075
24950,24950,6,1127
24951,24951,5,1145
24952,24952,6,1107
24953,24953,5,1151
24954,24954,5,1144
24955,24955,5,1147
24956,24956,5,1229
24957,24957,5,1228
24958,24958,6,1146
24959,24959,6,1146
24960,24960,3,122
24961,24961,5,1237
24962,24962,3,1080
24963,24963,2,1053
24964,24964,2,1219
24965,24965,6,1133
24966,24966,5,1143
24967,24967,5,1135
24968,24968,5,1067
24969,24969,5,1203
24970,24970,5,1137
24971,24971,5,1220
24972,24972,5,1215
24973,24973,5,1090
24974,24974,6,1107
24975,24975,5,1081
24976,24976,5,1106
24977,24977,5,1105
24978,24978,5,1151
24979,24979,6,1062
24980,24980,6,1061
24981,24981,5,1122
24982,24982,5,1144
24983,24983,5,1122
24984,24984,5,1237
24985,24985,5,1105
24986,24986,5,1075
24987,24987,5,1081
24988,24988,6,1138
24989,24989,3,1136
24990,24990,5,1112
24991,24991,3,1080
24992,24992,3,122
24993,24993,3,1080
24994,24994,2,1219
24995,24995,5,1086
24996,24996,6,1133
24997,24997,5,1203
24998,24998,5,1135
24999,24999,5,1147
25000,25000,5,1213
25001,25001,6,1107
25002,25002,5,1081
25003,25003,5,1215
25004,25004,5,1151
25005,25005,6,1146
25006,25006,6,1138
25007,25007,5,1228
25008,25008,5,1065
25009,25009,5,1144
25010,25010,5,1125
25011,25011,5,1081
25012,25012,5,1075
25013,25013,5,1237
25014,25014,5,1229
25015,25015,2,1155
25016,25016,2,1053
25017,25017,4,1162
25018,25018,5,1203
25019,25019,2,1052
25020,25020,5,1086
25021,25021,3,1087
25022,25022,5,1106
25023,25023,5,1067
25024,25024,5,1151
25025,25025,5,1151
25026,25026,5,1098
25027,25027,5,1063
25028,25028,5,1122
25029,25029,5,1105
25030,25030,5,1156
25031,25031,5,1081
25032,25032,5,1122
25033,25033,5,1237
25034,25034,6,1094
25035,25035,6,1107
25036,25036,5,1057
25037,25037,3,122
25038,25038,3,1136
25039,25039,3,1080
25040,25040,3,1080
25041,25041,5,1220
25042,25042,5,1220
25043,25043,2,1104
25044,25044,5,1112
25045,25045,4,1162
25046,25046,6,1133
25047,25047,5,1110
25048,25048,6,1146
25049,25049,5,1220
25050,25050,5,1098
25051,25051,5,1220
25052,25052,5,1215
25053,25053,5,1215
25054,25054,5,1151
25055,25055,5,1074
25056,25056,5,1144
25057,25057,4,1077
25058,25058,5,1075
25059,25059,5,1237
25060,25060,5,1145
25061,25061,5,1137
25062,25062,5,1158
25063,25063,4,1139
25064,25064,3,1080
25065,25065,6,1138
25066,25066,5,1081
25067,25067,3,1080
25068,25068,3,122
25069,25069,2,1104
25070,25070,2,1233
25071,25071,2,1052
25072,25072,5,1119
25073,25073,2,1219
25074,25074,5,1203
25075,25075,5,1110
25076,25076,5,1147
25077,25077,5,1227
25078,25078,4,1168
25079,25079,5,1151
25080,25080,5,1137
25081,25081,5,1081
25082,25082,5,1228
25083,25083,3,1087
25084,25084,5,1081
25085,25085,5,1100
25086,25086,6,1079
25087,25087,5,1237
25088,25088,5,1125
25089,25089,6,1107
25090,25090,5,1229
25091,25091,5,1203
25092,25092,5,1135
25093,25093,5,1063
25094,25094,5,1137
25095,25095,5,1151
25096,25096,5,1215
25097,25097,5,1081
25098,25098,5,1106
25099,25099,5,1081
25100,25100,5,1156
25101,25101,5,1144
25102,25102,6,1107
25103,25103,5,1237
25104,25104,3,1080
25105,25105,3,1080
25106,25106,3,1080
25107,25107,5,1119
25108,25108,5,1203
25109,25109,5,1086
25110,25110,5,997
25111,25111,5,1228
25112,25112,5,1215
25113,25113,5,1081
25114,25114,6,1146
25115,25115,5,997
25116,25116,5,1137
25117,25117,5,1220
25118,25118,5,1147
25119,25119,6,1146
25120,25120,5,1151
25121,25121,6,1107
25122,25122,6,1095
25123,25123,6,1127
25124,25124,6,1146
25125,25125,3,122
25126,25126,5,1119
25127,25127,5,1143
25128,25128,5,1112
25129,25129,3,1083
25130,25130,5,1113
25131,25131,3,1080
25132,25132,3,1087
25133,25133,3,1083
25134,25134,5,1081
25135,25135,5,1151
25136,25136,6,1062
25137,25137,6,1061
25138,25138,6,1094
25139,25139,5,1220
25140,25140,5,1237
25141,25141,5,1215
25142,25142,5,1144
25143,25143,5,1090
25144,25144,5,1220
25145,25145,5,1215
25146,25146,5,1122
25147,25147,3,122
25148,25148,3,1080
25149,25149,3,1080
25150,25150,2,1053
25151,25151,6,1107
25152,25152,6,1146
25153,25153,5,1086
25154,25154,5,1235
25155,25155,5,1213
25156,25156,3,1136
25157,25157,3,1101
25158,25158,3,1109
25159,25159,3,1136
25160,25160,3,1101
25161,25161,5,1213
25162,25162,6,1095
25163,25163,3,1068
25164,25164,3,122
25165,25165,5,1143
25166,25166,3,1068
25167,25167,6,1095
25168,25168,6,1062
25169,25169,5,1137
25170,25170,5,1227
25171,25171,5,1220
25172,25172,5,1215
25173,25173,5,1228
25174,25174,5,1220
25175,25175,6,1062
25176,25176,6,1138
25177,25177,5,1147
25178,25178,5,1081
25179,25179,5,1065
25180,25180,5,1075
25181,25181,5,1145
25182,25182,5,1237
25183,25183,6,1138
25184,25184,6,1079
25185,25185,5,1069
25186,25186,2,1219
25187,25187,4,1162
25188,25188,5,1169
25189,25189,5,1119
25190,25190,2,1233
25191,25191,2,1131
25192,25192,2,1104
25193,25193,2,1053
25194,25194,6,1107
25195,25195,4,1164
25196,25196,2,1052
25197,25197,6,1095
25198,25198,5,1086
25199,25199,3,1136
25200,25200,4,1168
25201,25201,4,1092
25202,25202,6,827
25203,25203,6,1095
25204,25204,5,1122
25205,25205,3,1136
25206,25206,4,1141
25207,25207,4,1139
25208,25208,5,1067
25209,25209,3,1136
25210,25210,5,1122
25211,25211,6,1079
25212,25212,5,1203
25213,25213,6,1107
25214,25214,3,1087
25215,25215,3,1109
25216,25216,3,1068
